"Gene.symbol"	"logFC"	"P.Value"
"DNAJC16"	0.00906894989122284	0.56647432776591
"SCARNA21"	0.149021949268085	0.400671853985147
"RP4-680D5.8"	-0.348652090892833	0.0526130748069371
"AGMAT"	0.0726197336379815	0.107812024992733
"CHCHD2P6"	0.0412135565386923	0.725043444640948
"DDI2"	0.016209491181628	0.368254145706999
"PLEKHM2"	0.021879010978777	0.357042245566779
"SLC25A34"	-0.102146683285015	0.110264011972501
"FBLIM1"	-0.0277781995466185	0.722656604748572
"UQCRHL"	0.022743733288804	0.530559518218445
"FLJ37453"	-0.0426524620788707	0.255751025333548
"SPEN"	0.0179082527574466	0.444223208733994
"ZBTB17"	-0.0114182659333184	0.586132137784061
"C1orf64"	-0.0252558257965076	0.763562592464531
"HSPB7"	-0.0255511325199586	0.809255392838778
"RP11-5P18.10"	0.0337353825923389	0.771786256779349
"FAM131C"	-0.00264948132169875	0.961681946073639
"EPHA2"	0.165335400416853	0.0852719610864408
"ARHGEF19"	0.103550622471207	0.256528861840047
"ANO7P1"	0.157219397122186	0.100588950020081
"RSG1"	0.0192676808287577	0.580677524292572
"MT1XP1"	0.098749395384362	0.528888973861461
"FBXO42"	0.00464989574521331	0.761258971261951
"SZRD1"	-0.0239068421623291	0.279838538110532
"NECAP2"	-0.0319664368615289	0.219937156002937
"RP4-798A10.2"	-0.0924981510172364	0.299039770753582
"CROCCP3"	0.0246055895126623	0.401567284221291
"RNU1-1"	-0.0359735817557286	0.855606493769798
"RP4-798A10.7"	-0.115514339118022	0.389578130312336
"RP5-875O13.1"	-0.0702055556061533	0.674687404288406
"NBPF1"	0.0839833844520035	0.116644458077552
"CROCCP2"	0.0657252389358459	0.254138769236069
"MST1P2"	0.0632981507654375	0.402983335462416
"RNU1-3"	-0.049339750545593	0.819448188939209
"EIF1AXP1"	0.0212703875727286	0.513010546178681
"CROCC"	-0.00548600514923775	0.909274038016611
"RNU1-4"	0.416139314771759	0.00518547902566524
"RP11-108M9.4"	-0.0732437041597556	0.457367289212857
"RNU1-2"	-0.0974602810137379	0.655024411729405
"RP11-108M9.6"	-0.185512203681882	0.310841252803283
"ATP13A2"	0.013331157536699	0.440468797176486
"SDHB"	0.0230481601585416	0.104521264185086
"PADI2"	-0.0463771522424174	0.289697899773182
"RCC2"	-0.00664610710799905	0.768946772513439
"ARHGEF10L"	0.00512485255883117	0.817157041649756
"IGSF21"	0.00570576839665864	0.831487113431892
"RP11-174G17.3"	-0.027417981047138	0.590300548294676
"PAX7"	0.0394452476717137	0.499449936300263
"ALDH4A1"	0.0583642595080916	0.134126271793
"MIR1290"	0.104516375451054	0.530778798444509
"IFFO2"	0.0513916536675389	0.10641939142464
"RP5-1126H10.2"	0.0257342238994872	0.689983824548063
"UBR4"	0.0186264648322704	0.191414690172959
"RP1-43E13.2"	0.102065923480272	0.224085505481527
"EMC1"	0.0210654652135387	0.201469615660364
"MRTO4"	-0.0317279387643958	0.19337453730801
"AKR7L"	-0.0735836237294078	0.234460160193111
"AKR7A3"	-0.0377556712754051	0.44913091944862
"AKR7A2"	0.016942235835797	0.435982769210641
"RNU6-1099P"	0.0448830400076683	0.785725884292618
"PQLC2"	-0.00867841555621495	0.741038758905162
"CAPZB"	0.00197501442556348	0.924596930869581
"RNU4-28P"	0.0781367936310729	0.636506883088812
"RP5-1056L3.1"	-0.28927343775265	0.14683197836174
"MINOS1"	0.00708952247270512	0.745512486136819
"RP5-1056L3.3"	-0.153113520962778	0.0494574543285664
"NBL1"	-0.0277956512961284	0.332318470353358
"HTR6"	-0.0348085787334234	0.537890563134926
"TMCO4"	0.0149164393100033	0.798512784869012
"OTUD3"	-0.00285645396784286	0.921342191107746
"PLA2G5"	-0.130487512507489	0.0815407580803606
"UBXN10-AS1"	0.0884216935442354	0.330083424566311
"UBXN10"	0.0587829452320822	0.122452457571268
"VWA5B1"	0.0489990276969513	0.708462636904834
"LINC01141"	0.0324283579714373	0.644065977045348
"RP4-749H3.2"	-0.0736514857261294	0.670205911126973
"CAMK2N1"	-0.0413930366429786	0.183707257293812
"MUL1"	-0.0140342418582276	0.543934619950066
"FAM43B"	0.00934602358264188	0.848739175562624
"CDA"	-0.1417260210642	0.322207182999903
"PINK1"	0.00589549308483251	0.669896992391818
"PINK1-AS"	0.03459366537766	0.564711085557095
"DDOST"	0.0107235689288938	0.527537507302468
"KIF17"	0.0388801260961513	0.291026796869831
"RP5-930J4.5"	0.194784035581895	0.234083201955287
"SH2D5"	0.0403031979935684	0.139356343617666
"HP1BP3"	-0.00517254863203002	0.680128747524443
"EIF4G3"	0.012293074287278	0.371019975479983
"MIR1256"	0.110174725417408	0.297219813353325
"RPS15AP6"	0.0873105093491481	0.280979111466453
"RP11-487E1.2"	0.0399213229878575	0.736697182550263
"ECE1"	-0.037625899370214	0.108004477504456
"NBPF2P"	-0.0762970499697111	0.708174275894942
"HS6ST1P1"	-0.104038817122948	0.656544698855833
"NBPF3"	-0.0274010864969515	0.639042706107951
"ALPL"	-0.0608856982777905	0.283415738320467
"RAP1GAP"	-0.0234517702944141	0.345124539280125
"USP48"	-0.000211554275577394	0.987076723580509
"HSPG2"	-0.0486257559587581	0.470356290169617
"LINC00339"	-0.0360525816828708	0.566898273083755
"CDC42"	0.0264232954282865	0.119855210449207
"CDC42-IT1"	-0.115706556176335	0.14695076263047
"RP1-224A6.9"	0.113261360920706	0.156375693427187
"WNT4"	0.0603888819561337	0.346368005959264
"ZBTB40"	0.00826818768312122	0.746296324931078
"ZBTB40-IT1"	8.49954653921951e-05	0.999483756815169
"EPHA8"	0.0997460775287729	0.0806656743272715
"C1QA"	-0.271526118366357	0.0156998968441648
"C1QC"	-0.304309150533549	0.00446641980310844
"C1QB"	-0.368877102814257	0.00113416930835778
"EPHB2"	-0.00574286562214494	0.831951396178729
"MIR4684"	0.225684940714248	0.252613555049426
"C1orf234"	0.0822702400800795	0.601621925884016
"KDM1A"	0.0401939388474456	0.00152566903662951
"MIR3115"	0.230177160994971	0.207499403306154
"LUZP1"	0.0713292992888531	0.00106073357653853
"HTR1D"	0.108557992423594	0.26166491833221
"LINC01355"	-0.0182897616127359	0.666128726782651
"HNRNPR"	0.0257995840418014	0.130720307790373
"ZNF436"	-0.0169118527003601	0.581497248896713
"ZNF436-AS1"	0.10121667761561	0.0197012604692314
"TCEA3"	0.0892914886789734	0.140011554529876
"ASAP3"	0.0304814345915722	0.430030717871853
"ID3"	-0.162511890791942	0.0189871944548346
"RPL11"	0.0150067455492778	0.314139084918216
"TCEB3"	-0.00144049699832561	0.926116811402798
"TCEB3-AS1"	-0.068275365220315	0.112048827914098
"PITHD1"	0.0367012046118874	0.0354029637610936
"LYPLA2"	0.00199382321785324	0.923530343374097
"GALE"	-0.0140840711950003	0.569973345518642
"HMGCL"	-0.00213182577602569	0.936218368054778
"FUCA1"	0.0226002563398042	0.433378796155565
"PNRC2"	0.0336229384587823	0.114013160000606
"SRSF10"	-0.00443423874817144	0.769107686145645
"IFNLR1"	0.0326687589162391	0.655404834150192
"STPG1"	-0.0139091406531371	0.581782187688599
"NIPAL3"	-0.0158884152263414	0.537602985503707
"RCAN3"	-0.0556399380163517	0.150165659855345
"SRRM1"	0.00739809788459219	0.712933876897083
"CLIC4"	-0.00899672982084976	0.854166800660115
"SYF2"	0.0324993044823982	0.0902686804849153
"RSRP1"	0.0478299213352015	0.174924776122996
"RP3-465N24.6"	-0.092151215061112	0.535670374273353
"RP3-465N24.5"	0.165590727354959	0.540547830436323
"SDHDP6"	0.136777332301	0.232108826379501
"RP11-335G20.7"	0.287156486236995	0.116692839410647
"TMEM50A"	0.0217920534019673	0.292615725519148
"RHCE"	-0.00931626566412853	0.917300084295831
"RP3-469D22.1"	0.567175135984294	0.00938553093613982
"TMEM57"	0.00577629277027773	0.713548761630703
"LDLRAP1"	-0.0789855424808842	0.175829871090793
"RP11-70P17.1"	-0.0173475778895187	0.892959517150235
"MAN1C1"	0.0418918441124584	0.0962394356834358
"SEPN1"	0.0321928753637236	0.194868685433295
"RP1-317E23.3"	-0.0964326303674616	0.253650634660562
"MTFR1L"	0.0130768832219103	0.383377080798233
"AUNIP"	-0.0447836399962588	0.42976044166489
"PAQR7"	-0.00560964178616552	0.836326429478276
"STMN1"	-0.022210734424509	0.341024910845697
"PAFAH2"	-0.0428895399202584	0.13271715846778
"EXTL1"	-0.0131398167611896	0.66320887047746
"PDIK1L"	0.030751511651324	0.180500186085152
"FAM110D"	-0.175815739863578	0.0657067987056665
"ZNF593"	-0.00438399540496634	0.912583932170288
"CNKSR1"	-0.102823225137731	0.126336065084676
"RP11-231P20.2"	-0.108382813138378	0.121019963811595
"CEP85"	-0.0186524942022088	0.546226494865214
"SH3BGRL3"	0.0818855609465391	0.00201072934035489
"UBXN11"	0.00854078828712597	0.740866637031585
"CD52"	-0.00446220190450725	0.965126808078145
"DHDDS"	-0.0220868777504388	0.190711144430373
"RP3-476K8.3"	-0.0642073535072395	0.464290171296047
"HMGN2"	0.0253677368270907	0.401454933918947
"RPS6KA1"	-0.050090652837849	0.205002203939991
"MIR1976"	-0.147391877502229	0.233406952346498
"ARID1A"	0.0100630170546779	0.603940478073476
"PIGV"	-0.0253933392700126	0.278785609638335
"ZDHHC18"	0.0381557549415724	0.113368078070928
"SFN"	0.373700489937288	0.170183441835365
"GPN2"	0.0181177548774463	0.315420382857753
"GPATCH3"	0.020131382408306	0.41600440251509
"NUDC"	0.00642591062209903	0.738324290414749
"TRNP1"	0.0231734793142461	0.313372775971545
"FAM46B"	-0.220867724048381	0.0347784692447822
"SLC9A1"	0.0229691845612067	0.412733590451347
"CHCHD3P3"	0.143918977653895	0.210651224423652
"WDTC1"	0.0079303463118593	0.662998588588563
"RP11-4K3__A.3"	-0.0287920851982016	0.663671170740755
"TMEM222"	0.00653070357243981	0.753624262747248
"RNU6-48P"	0.0662408218862228	0.708170080414373
"ACTG1P20"	0.0304678675981839	0.715109302575372
"SYTL1"	0.0772812124772965	0.459471561256679
"MAP3K6"	0.0845056973602651	0.0784804395499563
"GPR3"	0.0560108128440472	0.577770664849603
"WASF2"	-0.0282452019488273	0.344825093431919
"RP1-159A19.4"	-0.0372857118466766	0.758868289539291
"AHDC1"	0.0511078646181282	0.0692591029146436
"FGR"	-0.0994434488970206	0.22122901720344
"RP1-159A19.3"	0.108016597723511	0.124493592471271
"IFI6"	-0.00732805575717392	0.919559286008703
"FAM76A"	-0.0377769608796979	0.158368769086928
"RP3-426I6.2"	0.0302843583882486	0.859159553006638
"RPEP3"	-0.0250622100894247	0.854937621761587
"STX12"	0.0127010208866234	0.424822342655757
"RP3-426I6.5"	-0.109543466387061	0.344908068130632
"RP3-426I6.6"	-0.0273873808194023	0.822434102581882
"PPP1R8"	0.00174920528057329	0.919840898487254
"SCARNA1"	0.133584392430171	0.103058103458691
"THEMIS2"	0.00311527227065219	0.953516403815873
"RPA2"	0.0352578025860787	0.277894833790279
"SMPDL3B"	-0.168169912141765	0.183672389777327
"XKR8"	0.0464648378925973	0.237460711869591
"EYA3"	0.0195402883645195	0.306746558424651
"RP11-460I13.6"	0.124824534581937	0.467860243650553
"RN7SL559P"	0.0456071960549746	0.712081924675122
"SPCS2P4"	-0.0965730847685879	0.310141499253024
"RP5-1053E7.3"	0.211489830364601	0.260686755062448
"PTAFR"	-0.171641783347379	0.0760040205793306
"DNAJC8"	0.000151606001372723	0.99221876050645
"ATPIF1"	-0.0121226309942684	0.474568591827312
"RP5-1092A3.4"	-0.040217826939401	0.837981192982272
"SESN2"	0.0382909085288476	0.319049138472113
"MED18"	-0.016597360081773	0.615177745180438
"PHACTR4"	-0.00887251552226864	0.775732023125691
"RP1-308E4.1"	-0.0625198022914585	0.618542385984775
"RNU6ATAC27P"	0.115990574614493	0.546931580929146
"RCC1"	-0.0379189792157135	0.49066774050733
"SNHG3"	-0.00347031854763452	0.93273607321633
"SNORA73B"	0.17116459955275	0.0089438064271641
"TRNAU1AP"	-0.0255306556468271	0.285121963982099
"SNHG12"	0.00288878233887205	0.940361397666206
"SNORD99"	-0.16262241460775	0.311081276757272
"TAF12"	0.0370806621388376	0.144331663348507
"RP11-442N24__B.1"	-0.141600972260431	0.113075454419814
"RNU11"	0.00355216334296164	0.983239206374496
"GMEB1"	-0.0099849564733729	0.653801862475478
"SCARNA24"	0.140956539194285	0.43710981312821
"YTHDF2"	0.0203964008552654	0.234083433357746
"OPRD1"	0.0053163740376069	0.871169964432865
"EPB41"	0.0382295949034267	0.166797754876825
"TMEM200B"	-0.213196450944352	0.00102572126428628
"RP11-242O24.3"	0.246964900655225	0.13847287997572
"SRSF4"	-0.0177034124306282	0.290958512813654
"MECR"	0.0286106582974994	0.109944461009974
"PTPRU"	0.0654972388992595	0.0824990312868695
"MATN1-AS1"	-0.0844176137758445	0.31798516200331
"LAPTM5"	-0.151978439757175	0.0775094862708618
"MIR4420"	-0.276602288937328	0.130254060573223
"SDC3"	0.0028991607467099	0.894475058487277
"PUM1"	0.0350075149573703	0.00498889051576242
"NKAIN1"	-0.0382935757060734	0.525573122782895
"SNRNP40"	0.00129998331869982	0.944908952035388
"RP11-490K7.4"	0.0226609784524158	0.814348237410671
"ZCCHC17"	0.0310114904915974	0.0872237703296443
"RP11-266K22.2"	0.132880671057048	0.216362115095801
"FABP3"	-0.0666403792481738	0.0411152250656277
"TINAGL1"	-0.023699684157654	0.729052964009791
"HCRTR1"	-0.238919866894781	0.0185758038425361
"PEF1"	-0.00599059194334073	0.74452615502212
"COL16A1"	-0.0270344292302203	0.576157330875806
"ADGRB2"	0.00616837130526311	0.789429554706646
"MIR4254"	0.165300808627005	0.22080683211442
"RP11-84A19.4"	-0.00937622235116262	0.917073522204867
"PTP4A2"	0.0081276286811853	0.735414692464733
"KHDRBS1"	0.00209798363819234	0.914015353303279
"TMEM39B"	-0.047272122120523	0.0729399587101805
"MIR5585"	-0.0702647105194193	0.683734168327577
"KPNA6"	0.0212165117240735	0.179265714335548
"TXLNA"	-0.0303857360900657	0.0640576896869814
"CCDC28B"	0.0312425228698424	0.294894921512016
"RP4-622L5.7"	0.0896678911540532	0.108333895450875
"IQCC"	-0.00739474690431867	0.830895512662577
"TMEM234"	-0.0423871098491896	0.131014832646358
"EIF3I"	0.0162457568278102	0.339624709349882
"MTMR9LP"	0.0116840526572223	0.814915853217167
"FAM167B"	0.0900224937135471	0.507974372005358
"HDAC1"	-0.012127242353581	0.649829029256062
"MARCKSL1"	-0.0105762116983672	0.755745580618047
"TSSK3"	0.0146124244052482	0.862393355169153
"FAM229A"	-0.0072513692194335	0.888739939475314
"BSDC1"	0.015691069031783	0.270774577611008
"ZBTB8B"	0.0244665898831131	0.540619902737932
"ZBTB8A"	0.0186733027784562	0.624477040232719
"ZBTB8OS"	-0.0167579682276804	0.327945172846754
"RBBP4"	0.00586883103626289	0.681364809944403
"SYNC"	-0.0289587534394548	0.48681507177383
"KIAA1522"	0.0494446997718301	0.161536421823812
"YARS"	-0.00328022646383346	0.886632193126891
"S100PBP"	0.0102708999524288	0.614383216458342
"FNDC5"	0.00370267462640477	0.875996476487632
"HPCA"	-0.0141435390771262	0.639303586358805
"TMEM54"	0.0252505689836282	0.40254523225482
"RNF19B"	-0.0138755906142824	0.48327880224444
"AK2"	-0.0211581802722868	0.24250446598023
"Metazoa_SRP"	-0.0867930832018492	0.547097605792547
"AZIN2"	0.0307499439204708	0.173180062570801
"RP11-131M11.2"	-0.0887837546075417	0.313149246796417
"TRIM62"	-0.0312570204600272	0.355978241072406
"RP11-131M11.3"	0.00531914586651112	0.937982271315343
"ZNF362"	-0.00401469512626386	0.850684188018617
"RP11-415J8.7"	0.0139591026593917	0.857013633424159
"PHC2"	-0.0189137846294179	0.434804593023847
"RN7SKP16"	0.0113550404520476	0.890562335097411
