"Gene.symbol"	"logFC"	"P.Value"
"BIRC6"	0.000936374714583329	0.925647248986302
"AL133243.1"	0.11719236219569	0.00557648106491872
"AL133243.2"	0.0962029706954864	0.008900670493813
"MIR558"	0.121631975500117	0.442223254082191
"AL133243.3"	0.0288502372216529	0.854684008524425
"AL133243.4"	0.124981635076445	0.00798728628000856
"TTC27"	-0.0104912910150663	0.674868409156901
"LINC00486"	-0.0932899044483836	0.354381643358534
"AL121656.5"	0.090721717190719	0.542587181282936
"LTBP1"	0.0115866705128854	0.816720662024368
"RNA5SP92"	-0.0632348706430015	0.725666568210549
"RASGRP3"	-0.0784114248835608	0.382305308444386
"AC020594.5"	0.112919789032713	0.145422920217887
"FAM98A"	0.0148227223422313	0.41033603609034
"ATP6V0E1P3"	-0.0893527339058503	0.628691636599869
"HNRNPA1P61"	-0.0599327402023939	0.602331877906853
"AC012593.1"	-0.0869063912731457	0.286421791563893
"RP11-490M8.1"	0.0234696888051212	0.492126554903615
"CRIM1"	0.00382858175407448	0.854076901365187
"FEZ2"	0.0218983458335795	0.340424323115963
"VIT"	-0.00460553683505612	0.955234108477573
"RP11-288C18.1"	-0.0390241381262644	0.279347639066377
"STRN"	0.0144782575212771	0.447684145370736
"RNU6-577P"	0.193547474498098	0.161253232840961
"HEATR5B"	-0.00304049718846837	0.805195523539105
"GPATCH11"	-0.000277046513602161	0.987738745231619
"EIF2AK2"	-0.0184913882934898	0.42100764200122
"CEBPZOS"	0.0174736063073259	0.422860920950579
"CEBPZ"	-0.0202178882786773	0.222080254663275
"RP11-423P10.2"	0.0634581532030389	0.260979566591193
"NDUFAF7"	0.0220967630620534	0.2097404921044
"PRKD3"	-0.0501839618244985	0.0789315716720448
"QPCT"	0.0929325091633177	0.0233920014611282
"CDC42EP3"	-0.127573384440485	0.000426129833709057
"RMDN2"	0.00763321389085107	0.798701818766746
"CYP1B1"	-0.0152452845426394	0.85625929787033
"CYP1B1-AS1"	0.109698454226023	0.115438568700333
"RNU6-951P"	0.33404494149808	0.070610106295327
"RP11-314C9.2"	0.24363266833143	0.174604521664064
"ATL2"	0.00152814702551662	0.924152654500802
"AC016995.3"	-0.00234195441011707	0.969956910066521
"RPLP0P6"	-0.00838839534126697	0.796082097375443
"RP11-541E12.1"	-0.187995260750481	0.0251486801514611
"HNRNPLL"	0.00897351259332505	0.610408774372538
"GALM"	0.0753099768091065	0.207887374751505
"SRSF7"	-0.00154357489780557	0.951036146142588
"GEMIN6"	-0.0238891618881818	0.294139236217196
"DHX57"	-0.0244175125879943	0.122973238563327
"ASS1P2"	-0.0161717234566702	0.835319307858641
"MORN2"	0.0503283525495397	0.0317288779954622
"ARHGEF33"	-0.0681525624169475	0.0247423240612631
"RP11-173C1.1"	0.0180532810491054	0.776939332160155
"SOS1"	0.0106767877670887	0.49124205604225
"SOS1-IT1"	0.0391956628394369	0.289247107602694
"HSPE1P13"	0.113245787959989	0.132600194098453
"CDKL4"	-0.117156909586941	0.101175763342893
"MAP4K3"	0.0196710408582564	0.105974515066723
"SNORA67"	0.00401386528876842	0.958483608856494
"RP11-449G16.1"	0.0664293301847916	0.300206674935527
"AC007246.3"	-0.0173286696049189	0.462818262821353
"TMEM178A"	-0.0302443095242838	0.27905050337632
"THUMPD2"	0.0128796888966636	0.571485191030308
"SLC8A1"	0.000747918005306158	0.976064620446977
"PKDCC"	-0.0313536794615136	0.311763806255074
"EML4"	0.0155173928971168	0.514736768597347
"COX7A2L"	0.0149808750097899	0.331709003179137
"KCNG3"	-0.0522819016488958	0.285961141429545
"VDAC1P13"	0.00738615645260627	0.952622054079953
"MTA3"	0.0139585240357409	0.397204543208085
"RNU6-137P"	0.0766219721664005	0.645204515265687
"HAAO"	0.138685187284272	0.0591345634852629
"FTOP1"	0.0336724076340209	0.831999541068358
"AC098824.6"	-0.206391775922515	0.0654456460544308
"AC016735.1"	-0.0662027683114706	0.650408275351615
"AC016735.2"	-0.0276234207001393	0.785011848038058
"RNU6-242P"	0.179583207964156	0.332742356001048
"AC093609.1"	0.0836315988764573	0.458833501120676
"ZFP36L2"	-0.0884108749755448	0.166268679042238
"LINC01126"	-0.158437737474527	0.122227671950855
"AC010883.5"	0.0358614297575952	0.801252414431709
"THADA"	-0.00449526465564678	0.791793806549784
"PLEKHH2"	0.0400551322617453	0.339753021732075
"C1GALT1C1L"	0.0213047216821754	0.82971374644624
"DYNC2LI1"	-0.0291025236252653	0.239839303994366
"ABCG8"	-0.0171871006985074	0.803541096340812
"LRPPRC"	0.0103147389075263	0.538157647585979
"PPM1B"	-0.00901316893486616	0.639834879617032
"PREPL"	-0.0143200186594285	0.362192309519765
"CAMKMT"	-0.00233791557776041	0.930369418467005
"RP11-89K21.1"	0.467564222097275	0.0208991964255149
"SIX3-AS1"	0.164592513047213	0.465040169806031
"SIX3"	0.0474595729129883	0.82756175486888
"SRBD1"	-0.0327132087087063	0.159442895465742
"RN7SL414P"	-0.12737245264385	0.500280383517405
"PRKCE"	-0.0292513574062831	0.104499904912616
"EPAS1"	0.000289622881007739	0.992898428697634
"ATP6V1E2"	0.0109454052443248	0.759850143823516
"RHOQ"	0.00985676313909881	0.738829849405141
"PIGF"	0.00641358759673382	0.808839829524763
"CRIPT"	-0.0157773332223621	0.422895497231068
"RP11-536C12.1"	0.2708026140663	0.0488158236798588
"SOCS5"	-0.00651742632235236	0.695376028917571
"RP11-333I13.1"	-0.0213221800595064	0.583770597998676
"LINC01118"	0.17081820380259	0.0557436778825574
"LINC01119"	0.0859672156583508	0.251933666438752
"MCFD2"	-0.00113855284325042	0.959451398940229
"TTC7A"	0.0388975152926399	0.21558486077046
"AC073283.7"	0.16576706603196	0.0867441935275619
"CALM2"	0.020500920266411	0.131501547820077
"AC073283.4"	-0.0757464952682593	0.422134969273183
"AC106869.2"	-0.0721355418155995	0.678680090428083
"BCYRN1"	0.0171020332039792	0.862267534005421
"EPCAM"	0.0582802571405176	0.659470218567171
"MSH2"	-0.00449949569835893	0.780948990685632
"KCNK12"	0.0115206673468193	0.714833174573982
"HCG2040054"	0.0104916980189998	0.896720229786098
"AC079250.1"	-0.0295197046311051	0.711086838101726
"MSH6"	-0.00856916754665714	0.65878020766811
"FBXO11"	0.0195310397465578	0.1042937251773
"RPL36AP15"	-0.171655698528025	0.26573581652174
"AC079807.2"	0.016738996993123	0.797671773120162
"FOXN2"	-0.0888456834309295	0.0239781078294569
"RP11-191L17.1"	-0.162553256040759	0.0903518738118184
"PPP1R21"	-0.006411091876072	0.727180599147329
"STON1"	-0.0643721938118895	0.380570647781519
"NRXN1"	-0.0390791070096357	0.00752975120678127
"MTCO1P42"	-0.0308658055792085	0.61655819966597
"MIR8485"	-0.158977047354187	0.14943840699453
"AC007560.1"	0.0355427988718727	0.623424525898275
"ASB3"	0.0317189632472257	0.291898851020388
"GPR75-ASB3"	0.0299150130194828	0.722513321521813
"CHAC2"	0.0108789517600579	0.847559640084292
"ERLEC1"	0.0359947173669508	0.0179744022466662
"MIR3682"	-0.0514476739894453	0.389249541255451
"GPR75"	-0.00242334159009346	0.937132754576975
"PSME4"	0.0506659807883464	0.17933247678217
"ACYP2"	-0.00860132197074946	0.628002190828702
"HMGB1P31"	0.121732132053381	0.194877242859309
"RP11-477N3.1"	0.046607715136364	0.581551679052401
"C2orf73"	-0.0264644956628762	0.686476304708177
"SPTBN1"	0.0270325671586266	0.0233513846641486
"RPL23AP32"	-0.0468334947314849	0.334410915603212
"EML6"	0.0257599545996788	0.213925311105962
"RNU7-81P"	0.128883964659485	0.495510116043506
"RTN4"	0.00441183759496972	0.7512537268002
"RNU6-433P"	0.0620872598559981	0.566752125108178
"CLHC1"	-0.0109393929923189	0.704764006882647
"AC012358.7"	0.0623038367253868	0.413975893099463
"AC012358.4"	0.000279468121722198	0.996831496152711
"RPS27A"	0.0387370435352599	0.00774529738651857
"MTIF2"	0.0296049513291714	0.0622131783664609
"PRORSD1P"	0.118936059629919	0.0613769046792521
"Y_RNA"	0.0932357838644942	0.607473453669233
"CCDC88A"	-0.014357264053934	0.462254570198115
"CFAP36"	0.00781563105448853	0.586560032100425
"PPP4R3B"	0.0118310155678529	0.310600677446813
"RP11-554J4.1"	-0.129694784134673	0.0498214230504295
"PNPT1"	-0.0104696691370585	0.636216664826976
"EFEMP1"	-0.0368543830941275	0.555462392446431
"AC007743.1"	-0.00521834592642547	0.909271778094063
"CCDC85A"	-0.101572434861597	0.00532962897337249
"VRK2"	-0.0795611933527184	0.358343506837014
"FANCL"	-0.0333193991621957	0.169179767466617
"EIF3FP3"	0.0636441840903175	0.2104364450951
"LINC01122"	0.00465398668450264	0.878104197651317
"AC007131.1"	0.105876804343737	0.265749549961012
"BCL11A"	-0.0266494323366383	0.340159216371494
"PAPOLG"	-0.0253924709715994	0.0879706649302761
"REL"	0.0122409622970161	0.659126614017635
"RNU4-51P"	0.0984515189768945	0.616051400023812
"NONOP2"	-0.0851365198744863	0.323670767383624
"AC010733.5"	0.100492827223541	0.439742821654367
"PUS10"	0.0125072140328207	0.736207321610949
"PEX13"	-0.0100727876860546	0.508126344312487
"KIAA1841"	-0.00191856781654937	0.923483889904785
"RP11-493E12.3"	0.00382546157176721	0.967360944158427
"AC016747.3"	-0.0137180106710191	0.726830736117995
"C2orf74"	0.0531684860890598	0.280969691998002
"AHSA2"	-0.00610117352431526	0.886999869495585
"USP34"	0.0212711136696503	0.0731838909826255
"AC016894.1"	-0.177513537546097	0.174001365051545
"SNORA70B"	0.155042150872784	0.370787760044265
"RP11-355B11.2"	-0.100286433904374	0.0561608470779296
"XPO1"	0.0594440116755472	0.00441040842278991
"RPS24P7"	0.0623747956576679	0.707088949055514
"FAM161A"	0.0121164689708731	0.637922203082004
"CCT4"	0.0268395492037652	0.0541131138283048
"COMMD1"	0.0380463750433188	0.0392789128488288
"RP11-270B14.1"	-0.060094431778947	0.744433998855974
"B3GNT2"	-0.0378490142464705	0.172965779847036
"MIR5192"	0.314883304531591	0.0508564934097621
"AC093159.1"	-0.149419564006652	0.444164563752964
"TMEM17"	-0.0952471395071135	0.00289471012139094
"EHBP1"	0.0220423698132705	0.179584448036698
"RP11-443F16.1"	-0.0356030268675695	0.75508470141563
"AC009501.4"	-0.102409018061606	0.0968970293903077
"OTX1"	-0.04123288959988	0.432986622164626
"RP11-511I11.1"	0.0763597086898009	0.631646590029757
"DBIL5P2"	0.0576724560022655	0.488662840089228
"WDPCP"	0.0149230083715598	0.398999246736532
"AC074367.1"	0.14792875740825	0.0366931274825641
"RP11-391A7.1"	0.142365684351267	0.181778992738233
"MDH1"	-0.00602393453063939	0.690784618951687
"AC016734.1"	0.0988691906412738	0.454847695180185
"AC016734.2"	-0.0127883536778924	0.853860196359954
"UGP2"	0.0500235213262596	0.0251779808145263
"VPS54"	-0.000806218974619325	0.956805939544786
"AC012368.1"	0.0680912431257211	0.704353277424128
"PELI1"	-0.0587656724978217	0.0184070408038015
"AC074289.1"	-0.0698155373632127	0.273983394481921
"AC008074.3"	-0.0559018708764809	0.39095509936669
"LGALSL"	-0.0216019084462333	0.236678333969259
"RP11-568N6.1"	-0.111369242611693	0.109422191498241
"AFTPH"	0.0125401341297103	0.364549155933025
"MIR4434"	-0.357273561575998	0.0567935035304456
"RNU6-100P"	-0.0432119299975047	0.801909777513106
"SERTAD2"	0.0672846234065505	0.131660713381871
"AC007386.3"	0.0927984962713168	0.266163681016635
"SLC1A4"	-0.0172742143624551	0.446953041749644
"RNU6-548P"	0.139076929575276	0.210443593565631
"CEP68"	-0.0225296867841647	0.115669359994765
"RAB1A"	-0.00366970967403821	0.773010494643371
"RP11-420C9.1"	-0.0111474704306274	0.921791147982774
"AC007318.5"	0.0080844152914993	0.649052546920804
"ACTR2"	0.0161879356530306	0.374103146952694
"SPRED2"	-0.0140002939696756	0.603662499368033
"AC012370.2"	-0.151539737411103	0.0775784817806727
"AC074391.1"	-0.044616110382855	0.42433252236478
"RP11-418H16.1"	0.00482333575292166	0.958537496856622
"KRT18P33"	0.0109970343363234	0.917961124332379
"RP11-340F16.2"	0.00668876639434536	0.937944166567797
"MEIS1"	-0.00679023551341995	0.890890677916336
"ETAA1"	-0.028509765060537	0.346725746753312
"C1D"	0.012219029504394	0.596566421498454
"WDR92"	-0.0260786924036219	0.439182745293849
"PNO1"	-0.0458292946350563	0.113882823598775
"PPP3R1"	-0.00708379421514787	0.710226402890372
"RP11-474G23.2"	-0.0318238536807402	0.759631563515736
"RP11-474G23.3"	0.120449249258413	0.0995292421029388
"CNRIP1"	-0.0323516828760782	0.0432467018515385
"PLEK"	-0.288018793356644	0.000603935917974734
"FBXO48"	0.00888278461661634	0.801520658767859
"APLF"	-0.0383689054423164	0.14991054331907
"ARHGAP25"	0.0199455321419134	0.769456552943789
"ANTXR1"	-0.0306772782747064	0.39584379321965
"MIR3126"	-0.355150175485184	0.0505267801851208
"RNU6-1216P"	-0.112757403922013	0.510466956716702
"GFPT1"	0.00834884572963806	0.599002972938471
"NFU1"	-0.00806225439372848	0.690698126520722
"AAK1"	0.00200494971259759	0.900530009461522
"SNORA36C"	-0.138872767381451	0.464645360058668
"RP11-77O7.1"	-0.0094037997108892	0.91899040335309
"ANXA4"	0.026469512963007	0.33271352973695
"GMCL1"	0.0184790350768302	0.399145226747006
"SNRNP27"	0.0251117794652226	0.102571308934735
"MXD1"	-0.00565933982347765	0.876887753218214
"ASPRV1"	0.0295711959541195	0.476091228796079
"PCBP1-AS1"	0.0639193376276746	0.00789274137692651
"PCBP1"	0.0274315463198944	0.206362671476366
"AC016700.5"	-0.0237948972440505	0.814677221397028
"C2orf42"	0.000985542602672092	0.960124941952377
"TIA1"	0.00370628357665668	0.854914388640126
"AC016700.6"	0.17471764052832	0.35795829661196
"PCYOX1"	-0.0167099737106867	0.254607350647911
"SNRPG"	-0.0200798253648488	0.359003889961381
"FAM136A"	-0.0265229085078148	0.216118798719742
"AC022201.5"	0.146105580766352	0.427876078187452
"TGFA"	-0.0454199086223086	0.455555567434577
"ADD2"	-0.0268928755958596	0.194439922155237
"VAX2"	0.236058010877849	0.0580228400177087
"TCEB1P21"	0.282583933230435	0.150558789385424
"TEX261"	-0.0331819355061052	0.145323080041416
"NAGK"	-0.0163381699937363	0.414576402321464
"RP11-467P9.1"	-0.259427193722264	0.0176286393090882
"MCEE"	0.0256994233707087	0.444469839055153
"MPHOSPH10"	0.00979192237325161	0.636636061964167
"PAIP2B"	0.0946031107535748	0.218288401512834
"ZNF638"	0.0301168204438253	0.0205767950166246
"ZNF638-IT1"	0.0311523923483871	0.412482378945535
"DYSF"	0.0286734959596831	0.586639360368698
"CYP26B1"	0.000115960013507111	0.998164707258699
"EXOC6B"	0.055228474708597	6.94383176157176e-05
"SPR"	0.0433121506066495	0.32069606320278
"EMX1"	-0.0456202764000354	0.172169518583831
"RP11-466M21.1"	0.313782693514424	0.0712635212451119
"SFXN5"	0.028559036211169	0.209451492381338
"RAB11FIP5"	0.0087694064524172	0.665568668662509
"RP11-44N22.3"	-0.158359509218033	0.0337721071110145
"SMYD5"	0.00891566828186938	0.654008787183131
"PRADC1"	0.00978052652238099	0.697476244259911
"CCT7"	-0.000777222345722619	0.949373773349713
"FBXO41"	0.0170634587311073	0.462282294444551
"EGR4"	-0.0840534192327206	0.515732203395347
"ALMS1"	-0.0135544896038183	0.442478667089096
"ALMS1-IT1"	-0.0171554931635147	0.809240087439747
"ALMS1P1"	-0.0188811402002034	0.758357074903366
"TPRKB"	0.0722961622685946	0.0157897528409942
"RP11-434P11.2"	0.0372445988880954	0.532171370723175
"RP11-434P11.1"	0.00476173782565046	0.936144209380425
"DUSP11"	0.0123313802745356	0.597589985264223
"STAMBP"	0.00398251921666449	0.842931898385696
"DGUOK"	-0.00538960214708419	0.746264057987329
"AC073046.25"	0.140293197595141	0.252088205506785
"TET3"	0.0731069382492678	0.104781959456285
"FNBP1P1"	-0.0330816589728806	0.597660816560395
"RP11-287D1.4"	0.279632857435761	0.221304198571218
"BOLA3"	-0.0152215426917361	0.560978472858892
"BOLA3-AS1"	0.0533288541169601	0.065202559791281
"MOB1A"	-0.0838055456640027	0.000434321902623566
"MTHFD2"	-0.0957412326666745	0.16132679742031
"SLC4A5"	0.0270576194802406	0.675030625804551
"DCTN1"	0.0124155230203409	0.417615714024043
"DCTN1-AS1"	0.0431632834974579	0.220218937617803
"C2orf81"	-0.0241580261533241	0.601048422730255
"HMGA1P8"	0.0260998813524484	0.866617690481784
"WDR54"	-0.0186030986282265	0.489214040392667
"RTKN"	-0.0293526169391338	0.681824453663887
"INO80B"	-0.0200761561871883	0.807832295586381
"WBP1"	0.0469850206285522	0.130914193422101
"MOGS"	-0.0154095520089673	0.471936523238628
"MRPL53"	0.0228279269435247	0.691755856497168
"CCDC142"	-0.0230365687510476	0.398693347562297
"TTC31"	0.0185251071049458	0.533577480873964
"PCGF1"	-0.000864746829786167	0.975387705522107
"AUP1"	-0.0014779138292502	0.930751675316169
"HTRA2"	-0.029860453083257	0.0437212322087608
"LOXL3"	0.0115923395749869	0.792022667790045
"DOK1"	-0.0853698979752924	0.0465612713262038
"M1AP"	-0.121377646596416	0.111907928883998
"SEMA4F"	0.026045487166242	0.224036327676971
"RP11-259N19.1"	-0.081396080020353	0.541362387152701
"HK2"	-0.21819946246232	0.0310674368910519
"AC104135.2"	0.415183555549769	0.226262149172213
"POLE4"	-0.0163291914436268	0.542631908929647
"TACR1"	-0.11207798942043	0.0309791487651023
"MIR5000"	-0.114172303470718	0.508301706957597
"MRPL19"	0.00282994770204092	0.875583009333646
"GCFC2"	-0.0302885481367075	0.248304352910779
"RP11-342K6.1"	-0.00542082167213768	0.877682283557254
"RP11-342K6.2"	0.0157642873365418	0.803659351692624
"RP11-342K6.4"	0.0601154294216708	0.687419048129283
"RN7SKP203"	-0.0156373221815502	0.775184931916854
"LRRTM4"	-0.0479405920367931	0.0900302419025987
"AC084149.2"	-0.232836161181033	0.2549400220619
"CYCSP6"	0.198553149180832	0.262520676695208
"CTNNA2"	0.00220692879153308	0.8947089491814
"AC010975.1"	0.00120573224146623	0.990704014022048
"LRRTM1"	-0.115607369503747	0.000808507608584539
"SUCLG1"	0.0502805387563195	0.000428928895822911
"DNAH6"	0.0273064705241407	0.394755586187695
"DUXAP1"	-0.14414187566535	0.225684958499543
"TRABD2A"	0.0220670617406271	0.67501516037585
"AC022210.1"	-0.136795140640807	0.312844199247937
"TMSB10"	0.0445256348294084	0.0538471725296699
"KCMF1"	-0.00606368656061897	0.66457019937638
"TCF7L1"	0.140928749458382	0.0350151360430616
"TCF7L1-IT1"	0.23812854270085	0.103221400132659
"RNU6-674P"	0.178059436868726	0.341871138910319
"TGOLN2"	0.00977471792691101	0.605680102088017
"PEBP1P2"	0.279796670818727	0.0146796144673554
"RETSAT"	0.0233115998672355	0.334988841632635
"ELMOD3"	-0.0192378996294254	0.384482187822037
"Y_RNA"	0.284695703113613	0.0143306579907704
"RN7SL113P"	0.142087542606566	0.119103576132453
"RP11-717A5.2"	0.286309713723874	0.117780829547513
"CAPG"	-0.000113450626364622	0.998369025431921
"SH2D6"	-0.00470072243877977	0.944107994262504
"Y_RNA"	-0.350265529711326	0.0411721768174906
"MAT2A"	-0.0198647520111497	0.579998839303172
"GGCX"	-0.0107412409759833	0.577480463215774
"VAMP8"	-0.171861477100113	0.015178073996578
"VAMP5"	0.0839783057856272	0.113356136485983
"RNF181"	0.0208747933183537	0.217591739552986
"TMEM150A"	-0.0565562471299441	0.129037286030424
"USP39"	0.00629114133107499	0.697844606879251
"C2orf68"	-0.0510453264561151	0.0822540992152763
"GNLY"	-0.0132982990681041	0.939699661774919
"ATOH8"	-0.0634471724079072	0.357201997364191
"ST3GAL5"	0.0179114025446297	0.266099876884009
"ST3GAL5-AS1"	-0.00562416803273211	0.955327614227084
"RP11-548P2.2"	0.0957564746413998	0.432046190470504
"POLR1A"	-0.019018973026696	0.293767113730003
"PTCD3"	0.0145689625095203	0.263758889092365
"SNORD94"	0.045928405873668	0.488122070181478
"IMMT"	-0.0035610958445107	0.803493359970797
"Y_RNA"	-0.227351336546392	0.194914259040097
"MIR4779"	0.0946962388812094	0.563433065998404
"RP11-301O19.1"	-0.0837331178015456	0.341082367044075
"MRPL35"	0.00324302502130375	0.862597264128378
"REEP1"	-0.0459240951668583	0.016595814390347
"KDM3A"	0.0575015568934635	0.0375682929565671
"CHMP3"	-0.0290523367588779	0.0790097014488875
"RNF103-CHMP3"	0.0433061940294469	0.573407715999508
"RNU6-640P"	-0.100872547467659	0.564757717597965
"RNF103"	0.0134176871755724	0.464363091643267
"RMND5A"	0.00310318649287436	0.86629951511241
"CD8A"	-0.0629799238793032	0.162355273544361
"AC111200.7"	0.181353679350617	0.00756435049812452
"PLGLB1"	-0.00269256614294828	0.980610558167195
"AC125232.1"	-0.0549962292173698	0.241868268570576
"RP11-1252D15.1"	-0.105684924332565	0.197922975525507
"AC083899.3"	-0.0313506752265769	0.708487921523564
"LINC00152"	0.0922524749916272	0.0712467011428514
"MIR4435-1"	-0.0879945861576591	0.604915670778688
"AC133965.1"	0.075596482928921	0.662350175950639
"AC093616.4"	0.1408264843658	0.0866800336074377
"PLGLB2"	0.17078745422217	0.195936569770273
"RGPD2"	0.0842179505398336	0.666905822131403
"MTATP8P2"	0.27637205016308	0.163987565786868
"AC108479.2"	-0.0339757048828317	0.785369241901548
"RNU2-63P"	-0.220665215549915	0.248208781530569
"KRCC1"	-0.0402268628821737	0.133387367730628
"SMYD1"	0.150251772413438	0.219307554108602
"THNSL2"	-0.237993851360174	0.193389746533016
"EIF2AK3"	0.0325067512021011	0.193588165268659
"AC062029.1"	-0.0672984422463129	0.283706647350137
"RPIA"	-0.0541708613274503	0.143023918131558
"ANKRD36BP2"	0.0266527315145248	0.284073985121677
"IGKC"	-0.0759881760272568	0.77338379062353
"IGKJ1"	-0.186458087933879	0.205959323145618
"RP4-614C10.2"	-0.0363425840712631	0.719039076806813
"AC018696.4"	-0.0361685344887531	0.854141960384769
"RP11-575H3.1"	-0.0482626388390576	0.808906973918765
"AC027612.6"	0.158272436176373	0.167961641602333
"AC027612.1"	0.0580411591584239	0.472049683387562
"GGT8P"	0.137263781442863	0.276431400719792
"RP11-407P15.2"	0.0652628014307302	0.49946292376925
"CNN2P8"	-0.272151678965826	0.0587522133864023
"CYP4F32P"	0.123072069876388	0.510085668151117
"AC073464.7"	-0.00916686580552281	0.959913293625756
"SNX18P14"	0.265245766601321	0.169382724797979
"AC073464.11"	-0.019984858335927	0.915174066983661
"RNU6-1320P"	0.0857966909956858	0.665827896584817
"TEKT4"	0.0775985608519581	0.671499683700184
"AC103563.8"	-0.0841372142037056	0.510067388243356
"MAL"	0.0123721069368771	0.877939938940089
"MRPS5"	0.00980206228816458	0.522713573837871
"ZNF514"	0.0060067223952308	0.874780946601315
"ZNF2"	0.00625509407487114	0.819078145534928
"AC092835.2"	0.0354827942974925	0.155379930539803
"PROM2"	0.084055960714174	0.0594510683816856
"KCNIP3"	-0.0261037467013849	0.323786359427336
"FAHD2A"	0.047158275405856	0.0172322295572039
"RP11-440D17.3"	-0.110351130122926	0.0444508305410185
"AC009237.8"	-0.00224775662343489	0.946216258428945
"RP11-440D17.4"	-0.0260258519887081	0.679932922574487
"LINC00342"	0.0273660866362117	0.363170352004459
"ANKRD36C"	0.0331424481565754	0.122151593278365
"FAHD2CP"	0.0334982611849759	0.278548400193982
"GPAT2"	0.0448495587601796	0.703214443004
"ADRA2B"	0.188902702449691	0.182119683646495
"DUSP2"	0.0321704533677887	0.554930202673956
"STARD7"	0.00358249406179153	0.80065793468105
"STARD7-AS1"	-0.0285070510122093	0.357241540104557
"TMEM127"	-0.0103948902763433	0.578891387892293
"CIAO1"	0.00451765893067459	0.675682462679915
"SNRNP200"	0.0430474717188554	0.00148201523396183
"AC021188.4"	0.159341404269695	0.177907772925555
"ARID5A"	0.0779148408519354	0.225174917326603
"KANSL3"	-0.00436377515072129	0.794955111773121
"FER1L5"	-0.0209127581861539	0.625160429450433
"LMAN2L"	0.0170210055388917	0.540856207217237
"CNNM4"	0.035549310278103	0.120163193486851
"MIR3127"	0.0870808532455298	0.623706030457507
"RP11-353K11.1"	-0.0329373825295959	0.713996759597949
"CNNM3"	0.0144447483887981	0.52561186647428
"ANKRD23"	0.0459286308213649	0.406090603262453
"ANKRD39"	0.0818869657137643	0.00307714686464132
"SEMA4C"	0.016357687577873	0.611882568836098
"FAM178B"	0.0213135169263192	0.807219896826808
"FAHD2B"	0.0493464542328818	0.120532964587695
"RN7SL313P"	0.031037118651494	0.864193998676101
"ANKRD36"	0.0207958986113513	0.545258370265507
"RP11-734K23.9"	-0.139313051284762	0.2959339489423
"AC159540.1"	-0.0623483739481697	0.59067163446694
"ANKRD36B"	-0.0121711727222619	0.82585769935945
"AC159540.14"	-0.999434830521582	0.0232304136079926
"COX5B"	0.00716558965803198	0.670957127446996
"ACTR1B"	0.0267759932122571	0.120945858316116
"LINC01125"	-0.0041330683928501	0.916169588920817
"TMEM131"	0.00426728205394288	0.757029825704003
"HMGN1P36"	0.0545041283952735	0.767499533153379
"RNU7-96P"	0.0686603371185419	0.625983560972123
"VWA3B"	0.0699996606529838	0.394492002440938
"AC092675.3"	0.0140143784067179	0.915448774182829
"CNGA3"	-0.129643421091516	0.0821439321128325
"INPP4A"	-0.0144177594060715	0.235832794589043
"COA5"	-0.00909723278574147	0.482816092046729
"UNC50"	0.0140165035201224	0.407999459846734
"MGAT4A"	-0.0232313735879461	0.190674587571391
"AC109826.1"	-0.00515724333600248	0.959997281872602
"KIAA1211L"	-0.0324189001136592	0.261064177755487
"RNU7-46P"	0.112932243301293	0.515798972253727
"TSGA10"	-0.00697486931643524	0.820331808757345
"AC019097.7"	-0.200173823452635	0.0376083378975468
"C2orf15"	-0.0329447650981003	0.526280899811322
"RP11-111H13.1"	0.0508799197453615	0.374032622672958
"LIPT1"	-0.0302777738685384	0.511765629545565
"MITD1"	-0.0351500684518885	0.188118148333383
"MRPL30"	-0.00237508618209915	0.899144214185164
"LYG1"	0.117051516300849	0.139746748682986
"TXNDC9"	-0.00370076383543905	0.85600782520435
"EIF5B"	0.0443178471356253	0.0351802646086455
"REV1"	-0.00352560085816115	0.791583416651566
"RP11-527J8.1"	0.0199855028977567	0.843640807860527
"AFF3"	0.0284473787869599	0.231015310832587
"AC092667.2"	-0.114656636516146	0.107931799296046
"LONRF2"	-0.00750654491089318	0.739974893865571
"CHST10"	-0.0128865224736435	0.478333302643751
"PDCL3"	0.000589946797216515	0.981078372916225
"AC092168.3"	-0.0156759121874837	0.932163073280362
"AC092168.4"	-0.293104781559667	0.0929931982973647
"NPAS2"	0.000423499981715052	0.985611380168484
"AC092168.2"	0.0134360971647633	0.790908800348496
"RPL31"	0.00878921659212862	0.547557451903691
"TBC1D8"	0.00664526265767566	0.785863340382254
"RP11-299H21.1"	-0.0131694176403274	0.830033776634678
"CNOT11"	-0.00557421678307626	0.749796566910873
"RNF149"	-0.00119259740813462	0.956675098186989
"SNORD89"	0.137334903221121	0.162670148438669
"CREG2"	-0.0438116840903906	0.124490953717809
"RFX8"	-0.0229552963444366	0.708105040777173
"MAP4K4"	0.020526615836479	0.647584542790939
"IL1R1"	0.145915776947521	0.0851321788203171
"IL1RL2"	-0.0853184411492279	0.0915100383781379
"IL1RL1"	0.599111048550921	0.162522764182855
"IL18R1"	0.273688637732545	0.192446805204261
"SLC9A2"	0.00733799308104844	0.906176001050911
"MFSD9"	-0.0840105527131257	0.0128967150946154
"TMEM182"	-0.127348713273188	0.00144633960893264
"AC068535.2"	-0.137459449616349	0.250856611702271
"LINC01102"	-0.0331686641911919	0.391281375897233
"AC068057.1"	0.0390766654717484	0.679497274403171
