"Gene.symbol"	"logFC"	"P.Value"
"MIR1273D"	-0.349487632414253	0.0409533714856542
"RNU6-37P"	-0.0856050700150686	0.260287113586145
"PGD"	0.0345002054017289	0.1203188858772
"APITD1"	-0.0298996794280609	0.70451632020687
"CORT"	-0.378598824349663	9.70159429746984e-08
"DFFA"	0.0318347964152333	0.0859469495856176
"PEX14"	0.000480400378749129	0.979737392108747
"RN7SL614P"	0.137603135644114	0.367686170492357
"TARDBP"	0.0142543308044261	0.467322875194717
"RP4-635E18.8"	-0.0654777757619772	0.146495429193553
"SRM"	-0.018957763694508	0.379645689808924
"EXOSC10"	-0.0432158717019434	0.0350557615334942
"RP4-635E18.7"	0.0133183396801265	0.873618003889424
"RP4-635E18.6"	-0.149121204718117	0.265155560576151
"MTOR"	0.0243550572355329	0.0589042305572298
"UBIAD1"	0.0207194330711191	0.342287582001153
"DISP3"	0.129763242849731	0.0238327798859998
"FBXO2"	0.00437738595041397	0.853474339197547
"FBXO44"	0.00320471834367152	0.850347485208311
"FBXO6"	0.0325414495828576	0.335575387289468
"MAD2L2"	0.0212458579099801	0.454307222759838
"DRAXIN"	-0.0606376230311624	0.440401330516088
"AGTRAP"	-0.0264277747965148	0.560594613658122
"MTHFR"	0.00394006307687698	0.824922860804906
"CLCN6"	0.0124284935308172	0.428313739609586
"NPPA"	-0.125072208767473	0.184469056991902
"RNU5E-1"	-0.351776971304079	0.0462820013138085
"RNU5E-4P"	-0.129114307006206	0.536713402838696
"KIAA2013"	0.0108029694661229	0.592268043370514
"PLOD1"	0.0459173012806382	0.145456930938564
"MFN2"	0.0306635780945773	0.0174104418099366
"MIIP"	-0.043279214313288	0.135991043559047
"TNFRSF1B"	-0.0719802748927494	0.35271491814196
"MIR4632"	-0.104153648554572	0.540124937668336
"VPS13D"	0.034819137154572	0.0180842701709419
"SNORA59A"	0.144002564567226	0.14654782985965
"RP5-888M10.2"	-0.0356476951499201	0.833820490582588
"DHRS3"	-0.0267485315249084	0.521436393698278
"RNU6ATAC18P"	-0.379826648006375	0.0615571505144142
"MIR6730"	-0.0576459860100911	0.756277765215048
"RP11-474O21.5"	-0.02109459531273	0.876137824553223
"LRRC38"	-0.2396305672478	0.0133608687229375
"PDPN"	0.0523354283158866	0.514091752172564
"PRDM2"	0.0151786240626572	0.471416278157955
"KAZN"	0.0472165401245337	0.0196730161946121
"TMEM51-AS1"	0.00712142285135768	0.898059694275064
"TMEM51"	0.0368258650174154	0.433661102267672
"FHAD1"	0.0697508952463463	0.376669212499883
"EFHD2"	0.00542963523305414	0.902545389561228
"CASP9"	-0.0275420818921988	0.257533265646782
"DNAJC16"	0.00918445731457039	0.51305474595752
"SCARNA21"	-0.123828155140022	0.446689353014056
"RP4-680D5.8"	-0.120700225333118	0.505793572146775
"AGMAT"	0.0205311674118912	0.678318807505124
"CHCHD2P6"	-0.147002396364215	0.202253061972607
"DDI2"	0.0284992620029386	0.113609969090977
"PLEKHM2"	0.0428124552007125	0.0402030896259795
"SLC25A34"	-0.0773106837427784	0.191541259092435
"FBLIM1"	-0.0453307947814654	0.605899786524303
"UQCRHL"	0.059033645889098	0.112677052965661
"FLJ37453"	-0.0682648293342752	0.0662378155297491
"SPEN"	0.0684601802829513	0.00338972054907792
"ZBTB17"	0.00207217148398502	0.923631813822693
"C1orf64"	-0.0854744409334586	0.340018685059826
"HSPB7"	0.180269840383237	0.103103388724174
"RP11-5P18.10"	0.168072338384717	0.166544676092049
"FAM131C"	0.0617299544207504	0.270810920045003
"EPHA2"	0.168264377000429	0.0853078369539861
"ARHGEF19"	0.00539372050350131	0.950497031020725
"ANO7P1"	0.0216681129311672	0.793054632680836
"RSG1"	-0.00127312937099499	0.964888997678148
"MT1XP1"	0.0118524943051964	0.938769503969764
"FBXO42"	0.00382539517023358	0.802168964699576
"SZRD1"	0.0330709553693867	0.122677378468068
"NECAP2"	-0.048835523990678	0.106874119558828
"RP4-798A10.2"	0.0313478831580238	0.701546841437471
"CROCCP3"	0.0117536555728329	0.62651960896947
"RNU1-1"	0.088720526515614	0.663055156888161
"RP4-798A10.7"	0.0722258386494469	0.584483972559487
"RP5-875O13.1"	-0.166299041742702	0.292558758768958
"NBPF1"	0.0636056093477737	0.262584512938181
"CROCCP2"	0.0332857549632266	0.545893764473032
"MST1P2"	-0.0599477318322577	0.454583909088853
"RNU1-3"	0.0127321889724986	0.955000837282415
"EIF1AXP1"	0.0698439910768068	0.0200541961635595
"CROCC"	-0.00297567256608681	0.945430326820161
"RNU1-4"	-0.0035456514726017	0.981223304588636
"RP11-108M9.4"	-0.0167647137090394	0.869901635435436
"RNU1-2"	0.0930063125485339	0.699380608129245
"RP11-108M9.6"	-0.362292519301902	0.0513063256829518
"ATP13A2"	-0.0248915872593633	0.222912552985396
"SDHB"	0.0222649238810153	0.144957858198769
"PADI2"	-0.0478211265292412	0.398005130728533
"RCC2"	-0.00810883079573018	0.719306346994674
"ARHGEF10L"	-0.000692336773667378	0.972447938060186
"IGSF21"	0.0169310416489707	0.583232760785338
"RP11-174G17.3"	-0.0897418514524621	0.106692433748956
"PAX7"	0.148280685750157	0.0752599063347618
"ALDH4A1"	0.0919121659202526	0.018414337976006
"MIR1290"	-0.0209159607575831	0.906770070214051
"IFFO2"	0.0669731504389018	0.0585035673173793
"RP5-1126H10.2"	-0.000841756041060494	0.988741490622809
"UBR4"	0.00727705974689344	0.578980324813057
"RP1-43E13.2"	0.00371978462104267	0.96231896765048
"EMC1"	-0.00170395312668844	0.901644502108548
"MRTO4"	-0.0145913998128941	0.53175319276839
"AKR7L"	-0.103685640589211	0.0727122244608918
"AKR7A3"	-0.12599096111761	0.006606086076824
"AKR7A2"	0.0213495791126174	0.309220370815648
"RNU6-1099P"	0.0679819092425778	0.648308479495463
"PQLC2"	-0.039851610837699	0.150614814186305
